   1.1630000e-02  -2.9658124e-03   1.6612486e-03   2.1927765e-03  -3.4666902e-04  -1.3418900e-03   1.5231356e-03
   1.2030000e-02  -3.0420065e-03   1.6698295e-03   2.2158004e-03  -3.5363035e-04  -1.3495469e-03   1.5288750e-03
   1.2420000e-02  -3.1191434e-03   1.6782464e-03   2.2378496e-03  -3.6081591e-04  -1.3570750e-03   1.5344894e-03
   1.2820000e-02  -3.1972515e-03   1.6864719e-03   2.2587698e-03  -3.6822840e-04  -1.3644475e-03   1.5399557e-03
   1.3220000e-02  -3.2761787e-03   1.6945078e-03   2.2786380e-03  -3.7583760e-04  -1.3716710e-03   1.5452780e-03
   1.3620000e-02  -3.3557285e-03   1.7023469e-03   2.2975044e-03  -3.8360325e-04  -1.3787446e-03   1.5504534e-03
   1.4020000e-02  -3.4359910e-03   1.7099830e-03   2.3152950e-03  -3.9154307e-04  -1.3856596e-03   1.5554752e-03
   1.4420000e-02  -3.5169898e-03   1.7174226e-03   2.3320301e-03  -3.9966281e-04  -1.3924210e-03   1.5603481e-03
   1.4820000e-02  -3.5988016e-03   1.7246455e-03   2.3475701e-03  -4.0797582e-04  -1.3990072e-03   1.5650542e-03
   1.5220000e-02  -3.6816272e-03   1.7316223e-03   2.3616737e-03  -4.1651942e-04  -1.4053843e-03   1.5695664e-03
   1.5620000e-02  -3.7652483e-03   1.7383728e-03   2.3745377e-03  -4.2525213e-04  -1.4115773e-03   1.5739041e-03
   1.6020000e-02  -3.8493425e-03   1.7449175e-03   2.3864100e-03  -4.3411150e-04  -1.4176155e-03   1.5780888e-03
   1.6410000e-02  -3.9339007e-03   1.7512668e-03   2.3973457e-03  -4.4309721e-04  -1.4235087e-03   1.5821290e-03
   1.6810000e-02  -4.0188878e-03   1.7574408e-03   2.4074595e-03  -4.5220473e-04  -1.4292764e-03   1.5860412e-03
   1.7210000e-02  -4.1040741e-03   1.7634402e-03   2.4168576e-03  -4.6138801e-04  -1.4349265e-03   1.5898296e-03
   1.7610000e-02  -4.1893866e-03   1.7692596e-03   2.4255432e-03  -4.7063197e-04  -1.4404557e-03   1.5934907e-03
   1.8010000e-02  -4.2744881e-03   1.7749117e-03   2.4337323e-03  -4.7987026e-04  -1.4458867e-03   1.5970404e-03
   1.8410000e-02  -4.3588990e-03   1.7804088e-03   2.4417019e-03  -4.8900786e-04  -1.4512457e-03   1.6004961e-03
   1.8810000e-02  -4.4428415e-03   1.7857491e-03   2.4493404e-03  -4.9808957e-04  -1.4565238e-03   1.6038525e-03
   1.9210000e-02  -4.5265724e-03   1.7909373e-03   2.4565524e-03  -5.0716790e-04  -1.4617170e-03   1.6071091e-03
   1.9610000e-02  -4.6101780e-03   1.7959655e-03   2.4632560e-03  -5.1625957e-04  -1.4668147e-03   1.6102575e-03
   2.0010000e-02  -4.6938723e-03   1.8008195e-03   2.4692788e-03  -5.2540628e-04  -1.4717962e-03   1.6132824e-03
   2.0400000e-02  -4.7776583e-03   1.8055148e-03   2.4746961e-03  -5.3461064e-04  -1.4766758e-03   1.6161961e-03
   2.0800000e-02  -4.8614570e-03   1.8100617e-03   2.4795944e-03  -5.4385815e-04  -1.4814657e-03   1.6190082e-03
   2.1200000e-02  -4.9454259e-03   1.8144728e-03   2.4839635e-03  -5.5318220e-04  -1.4861724e-03   1.6217260e-03
   2.1600000e-02  -5.0297354e-03   1.8187713e-03   2.4878422e-03  -5.6262006e-04  -1.4908125e-03   1.6243657e-03
   2.2000000e-02  -5.1143385e-03   1.8229449e-03   2.4911864e-03  -5.7216101e-04  -1.4953754e-03   1.6269175e-03
   2.2400000e-02  -5.1992369e-03   1.8269731e-03   2.4938879e-03  -5.8180321e-04  -1.4998408e-03   1.6293642e-03
   2.2800000e-02  -5.2843597e-03   1.8308606e-03   2.4960012e-03  -5.9153314e-04  -1.5042154e-03   1.6317108e-03
   2.3200000e-02  -5.3695679e-03   1.8346084e-03   2.4975937e-03  -6.0132319e-04  -1.5085043e-03   1.6339603e-03
   2.3600000e-02  -5.4549900e-03   1.8382056e-03   2.4985476e-03  -6.1119813e-04  -1.5126925e-03   1.6361011e-03
   2.4000000e-02  -5.5407292e-03   1.8416554e-03   2.4988289e-03  -6.2117925e-04  -1.5167793e-03   1.6381337e-03
   2.4390000e-02  -5.6268685e-03   1.8449343e-03   2.4982765e-03  -6.3128073e-04  -1.5207388e-03   1.6400371e-03
   2.4790000e-02  -5.7135675e-03   1.8480088e-03   2.4966424e-03  -6.4153091e-04  -1.5245331e-03   1.6417806e-03
   2.5190000e-02  -5.8007497e-03   1.8509039e-03   2.4940882e-03  -6.5191755e-04  -1.5281886e-03   1.6433859e-03
   2.5590000e-02  -5.8882757e-03   1.8536408e-03   2.4907855e-03  -6.6241534e-04  -1.5317303e-03   1.6448728e-03
   2.5990000e-02  -5.9761802e-03   1.8562419e-03   2.4868287e-03  -6.7303398e-04  -1.5351777e-03   1.6462586e-03
   2.6390000e-02  -6.0644840e-03   1.8587441e-03   2.4823932e-03  -6.8378198e-04  -1.5385650e-03   1.6475730e-03
   2.6790000e-02  -6.1530919e-03   1.8611401e-03   2.4774857e-03  -6.9463971e-04  -1.5418886e-03   1.6488116e-03
   2.7190000e-02  -6.2419827e-03   1.8634225e-03   2.4720751e-03  -7.0560223e-04  -1.5451414e-03   1.6499684e-03
   2.7590000e-02  -6.3310131e-03   1.8655974e-03   2.4662597e-03  -7.1664175e-04  -1.5483344e-03   1.6510510e-03
   2.7990000e-02  -6.4199558e-03   1.8676600e-03   2.4601229e-03  -7.2771252e-04  -1.5514712e-03   1.6520600e-03
   2.8380000e-02  -6.5089373e-03   1.8696281e-03   2.4536911e-03  -7.3884201e-04  -1.5545635e-03   1.6530070e-03
   2.8780000e-02  -6.5981241e-03   1.8715331e-03   2.4470414e-03  -7.5006724e-04  -1.5576349e-03   1.6539141e-03
   2.9180000e-02  -6.6875269e-03   1.8733705e-03   2.4401421e-03  -7.6138998e-04  -1.5606801e-03   1.6547771e-03
   2.9580000e-02  -6.7772084e-03   1.8751334e-03   2.4329231e-03  -7.7282195e-04  -1.5636893e-03   1.6555883e-03
   2.9980000e-02  -6.8672139e-03   1.8768534e-03   2.4255224e-03  -7.8437612e-04  -1.5666910e-03   1.6563727e-03
   3.0380000e-02  -6.9575002e-03   1.8785440e-03   2.4180290e-03  -7.9604565e-04  -1.5696997e-03   1.6571422e-03
   3.0780000e-02  -7.0482130e-03   1.8802452e-03   2.4105737e-03  -8.0786445e-04  -1.5727480e-03   1.6579265e-03
   3.1180000e-02  -7.1395428e-03   1.8820161e-03   2.4033638e-03  -8.1987758e-04  -1.5758852e-03   1.6587701e-03
   3.1580000e-02  -7.2313555e-03   1.8838274e-03   2.3963126e-03  -8.3205499e-04  -1.5790878e-03   1.6596513e-03
   3.1980000e-02  -7.3235527e-03   1.8856453e-03   2.3892872e-03  -8.4437301e-04  -1.5823256e-03   1.6605433e-03
   3.2380000e-02  -7.4159956e-03   1.8874578e-03   2.3822962e-03  -8.5680292e-04  -1.5855928e-03   1.6614396e-03
   3.2770000e-02  -7.5084557e-03   1.8892373e-03   2.3753117e-03  -8.6929639e-04  -1.5888722e-03   1.6623225e-03
   3.3170000e-02  -7.6009987e-03   1.8909815e-03   2.3682814e-03  -8.8186598e-04  -1.5921572e-03   1.6631877e-03
   3.3570000e-02  -7.6936770e-03   1.8926983e-03   2.3612139e-03  -8.9452307e-04  -1.5954525e-03   1.6640397e-03
   3.3970000e-02  -7.7864821e-03   1.8943663e-03   2.3539952e-03  -9.0726318e-04  -1.5987359e-03   1.6648599e-03
   3.4370000e-02  -7.8794857e-03   1.8959627e-03   2.3464579e-03  -9.2009731e-04  -1.6019796e-03   1.6656258e-03
   3.4770000e-02  -7.9725537e-03   1.8974912e-03   2.3386916e-03  -9.3299977e-04  -1.6051935e-03   1.6663443e-03
   3.5170000e-02  -8.0654660e-03   1.8989494e-03   2.3308011e-03  -9.4592722e-04  -1.6083859e-03   1.6670193e-03
   3.5570000e-02  -8.1582371e-03   1.9003439e-03   2.3228096e-03  -9.5888340e-04  -1.6115620e-03   1.6676556e-03
   3.5970000e-02  -8.2508801e-03   1.9016893e-03   2.3147840e-03  -9.7187289e-04  -1.6147353e-03   1.6682648e-03
   3.6360000e-02  -8.3432003e-03   1.9029680e-03   2.3067323e-03  -9.8485521e-04  -1.6178970e-03   1.6688371e-03
   3.6760000e-02  -8.4351266e-03   1.9041660e-03   2.2986138e-03  -9.9781461e-04  -1.6210357e-03   1.6693619e-03
   3.7160000e-02  -8.5263831e-03   1.9052700e-03   2.2905052e-03  -1.0106953e-03  -1.6241513e-03   1.6698356e-03
   3.7560000e-02  -8.6165782e-03   1.9062576e-03   2.2824980e-03  -1.0234178e-03  -1.6272403e-03   1.6702501e-03
   3.7960000e-02  -8.7058946e-03   1.9071366e-03   2.2745288e-03  -1.0360188e-03  -1.6303006e-03   1.6706062e-03
   3.8360000e-02  -8.7945173e-03   1.9079206e-03   2.2665648e-03  -1.0485364e-03  -1.6333359e-03   1.6709095e-03
   3.8760000e-02  -8.8825468e-03   1.9086063e-03   2.2585262e-03  -1.0609897e-03  -1.6363363e-03   1.6711534e-03
   3.9160000e-02  -8.9702062e-03   1.9091935e-03   2.2502819e-03  -1.0734221e-03  -1.6392886e-03   1.6713299e-03
   3.9560000e-02  -9.0574377e-03   1.9096877e-03   2.2418907e-03  -1.0858233e-03  -1.6422011e-03   1.6714454e-03
   3.9960000e-02  -9.1441360e-03   1.9100873e-03   2.2333991e-03  -1.0981725e-03  -1.6450773e-03   1.6715013e-03
   4.0350000e-02  -9.2303813e-03   1.9104039e-03   2.2248220e-03  -1.1104871e-03  -1.6479245e-03   1.6715049e-03
   4.0750000e-02  -9.3162151e-03   1.9106554e-03   2.2162334e-03  -1.1227781e-03  -1.6507594e-03   1.6714706e-03
   4.1150000e-02  -9.4016444e-03   1.9108294e-03   2.2075549e-03  -1.1350448e-03  -1.6535674e-03   1.6713864e-03
   4.1550000e-02  -9.4867724e-03   1.9109112e-03   2.1986408e-03  -1.1473051e-03  -1.6563257e-03   1.6712353e-03
   4.1950000e-02  -9.5714857e-03   1.9108966e-03   2.1895274e-03  -1.1595362e-03  -1.6590353e-03   1.6710165e-03
   4.2350000e-02  -9.6556094e-03   1.9107766e-03   2.1802582e-03  -1.1717025e-03  -1.6616950e-03   1.6707270e-03
   4.2750000e-02  -9.7393374e-03   1.9105474e-03   2.1706980e-03  -1.1838412e-03  -1.6642895e-03   1.6703566e-03
   4.3150000e-02  -9.8227706e-03   1.9102111e-03   2.1607979e-03  -1.1959725e-03  -1.6668148e-03   1.6699037e-03
   4.3550000e-02  -9.9060919e-03   1.9097560e-03   2.1503851e-03  -1.2081300e-03  -1.6692475e-03   1.6693514e-03
   4.3950000e-02  -9.9896315e-03   1.9091684e-03   2.1391906e-03  -1.2203758e-03  -1.6715536e-03   1.6686760e-03
   4.4350000e-02  -1.0073167e-02   1.9084542e-03   2.1273700e-03  -1.2326678e-03  -1.6737512e-03   1.6678897e-03
   4.4740000e-02  -1.0156372e-02   1.9076172e-03   2.1151228e-03  -1.2449425e-03  -1.6758611e-03   1.6670056e-03
   4.5140000e-02  -1.0239230e-02   1.9066639e-03   2.1024934e-03  -1.2571981e-03  -1.6778912e-03   1.6660300e-03
   4.5540000e-02  -1.0321668e-02   1.9056066e-03   2.0895901e-03  -1.2694226e-03  -1.6798592e-03   1.6649761e-03
   4.5940000e-02  -1.0403491e-02   1.9044388e-03   2.0764794e-03  -1.2815769e-03  -1.6817671e-03   1.6638435e-03
   4.6340000e-02  -1.0484646e-02   1.9031553e-03   2.0631567e-03  -1.2936491e-03  -1.6836106e-03   1.6626282e-03
   4.6740000e-02  -1.0564818e-02   1.9017539e-03   2.0497800e-03  -1.3055777e-03  -1.6854031e-03   1.6613376e-03
   4.7140000e-02  -1.0643563e-02   1.9002276e-03   2.0365526e-03  -1.3172740e-03  -1.6871586e-03   1.6599783e-03
   4.7540000e-02  -1.0721047e-02   1.8985829e-03   2.0234155e-03  -1.3287719e-03  -1.6888757e-03   1.6585506e-03
   4.7940000e-02  -1.0797487e-02   1.8968312e-03   2.0103114e-03  -1.3401164e-03  -1.6905560e-03   1.6570586e-03
   4.8330000e-02  -1.0872877e-02   1.8949703e-03   1.9972269e-03  -1.3513053e-03  -1.6921966e-03   1.6554997e-03
   4.8730000e-02  -1.0947309e-02   1.8929988e-03   1.9840941e-03  -1.3623567e-03  -1.6937892e-03   1.6538687e-03
   4.9130000e-02  -1.1020778e-02   1.8909256e-03   1.9709671e-03  -1.3732710e-03  -1.6953449e-03   1.6521742e-03
   4.9530000e-02  -1.1093140e-02   1.8887521e-03   1.9579325e-03  -1.3840206e-03  -1.6968727e-03   1.6504218e-03
   4.9930000e-02  -1.1164570e-02   1.8864929e-03   1.9449749e-03  -1.3946427e-03  -1.6983803e-03   1.6486196e-03
   5.0330000e-02  -1.1235295e-02   1.8841685e-03   1.9320893e-03  -1.4051859e-03  -1.6998809e-03   1.6467802e-03
   5.0730000e-02  -1.1305078e-02   1.8817668e-03   1.9193293e-03  -1.4156012e-03  -1.7013710e-03   1.6448987e-03
   5.1130000e-02  -1.1373772e-02   1.8792767e-03   1.9067027e-03  -1.4258573e-03  -1.7028429e-03   1.6429676e-03
   5.1530000e-02  -1.1441090e-02   1.8766888e-03   1.8943117e-03  -1.4358966e-03  -1.7043003e-03   1.6409869e-03
   5.1930000e-02  -1.1506597e-02   1.8739859e-03   1.8822977e-03  -1.4456302e-03  -1.7057457e-03   1.6389538e-03
   5.2330000e-02  -1.1570423e-02   1.8711722e-03   1.8706029e-03  -1.4550843e-03  -1.7071749e-03   1.6368668e-03
   5.2720000e-02  -1.1632654e-02   1.8682528e-03   1.8592039e-03  -1.4642765e-03  -1.7085887e-03   1.6347274e-03
   5.3120000e-02  -1.1693302e-02   1.8652244e-03   1.8480640e-03  -1.4732080e-03  -1.7099798e-03   1.6325307e-03
   5.3520000e-02  -1.1752559e-02   1.8620885e-03   1.8370690e-03  -1.4819154e-03  -1.7113358e-03   1.6302696e-03
   5.3920000e-02  -1.1810133e-02   1.8588389e-03   1.8263489e-03  -1.4903411e-03  -1.7126662e-03   1.6279482e-03
   5.4320000e-02  -1.1865544e-02   1.8554632e-03   1.8161025e-03  -1.4983893e-03  -1.7139829e-03   1.6255705e-03
   5.4720000e-02  -1.1918837e-02   1.8519653e-03   1.8063255e-03  -1.5060698e-03  -1.7152880e-03   1.6231384e-03
   5.5120000e-02  -1.1970063e-02   1.8483507e-03   1.7970248e-03  -1.5133937e-03  -1.7165867e-03   1.6206564e-03
   5.5520000e-02  -1.2018804e-02   1.8446056e-03   1.7883488e-03  -1.5202769e-03  -1.7178838e-03   1.6181239e-03
   5.5920000e-02  -1.2064906e-02   1.8407248e-03   1.7803432e-03  -1.5266873e-03  -1.7191788e-03   1.6155393e-03
   5.6320000e-02  -1.2107811e-02   1.8366912e-03   1.7732226e-03  -1.5325131e-03  -1.7204821e-03   1.6129046e-03
   5.6710000e-02  -1.2146702e-02   1.8324790e-03   1.7672953e-03  -1.5375895e-03  -1.7218068e-03   1.6102213e-03
   5.7110000e-02  -1.2181994e-02   1.8281029e-03   1.7624062e-03  -1.5420005e-03  -1.7231468e-03   1.6074892e-03
   5.7510000e-02  -1.2214180e-02   1.8235799e-03   1.7583793e-03  -1.5458456e-03  -1.7244966e-03   1.6047093e-03
   5.7910000e-02  -1.2243424e-02   1.8189169e-03   1.7551447e-03  -1.5491575e-03  -1.7258510e-03   1.6018800e-03
   5.8310000e-02  -1.2270110e-02   1.8141281e-03   1.7525470e-03  -1.5520119e-03  -1.7272000e-03   1.5989992e-03
   5.8710000e-02  -1.2294296e-02   1.8092159e-03   1.7505785e-03  -1.5544217e-03  -1.7285471e-03   1.5960693e-03
   5.9110000e-02  -1.2315888e-02   1.8041778e-03   1.7492818e-03  -1.5563690e-03  -1.7298961e-03   1.5930919e-03
   5.9510000e-02  -1.2335213e-02   1.7990250e-03   1.7485482e-03  -1.5579206e-03  -1.7312461e-03   1.5900690e-03
   5.9910000e-02  -1.2352634e-02   1.7937690e-03   1.7482651e-03  -1.5591525e-03  -1.7325990e-03   1.5870041e-03
   6.0300000e-02  -1.2368088e-02   1.7884098e-03   1.7484429e-03  -1.5600500e-03  -1.7339512e-03   1.5838953e-03
   6.0700000e-02  -1.2381582e-02   1.7829503e-03   1.7490580e-03  -1.5606120e-03  -1.7352953e-03   1.5807393e-03
   6.1100000e-02  -1.2393039e-02   1.7773887e-03   1.7501417e-03  -1.5608231e-03  -1.7366333e-03   1.5775369e-03
   6.1500000e-02  -1.2402266e-02   1.7717195e-03   1.7517651e-03  -1.5606439e-03  -1.7379675e-03   1.5742884e-03
   6.1900000e-02  -1.2409500e-02   1.7659525e-03   1.7538289e-03  -1.5601210e-03  -1.7392905e-03   1.5709919e-03
   6.2300000e-02  -1.2414952e-02   1.7600960e-03   1.7562563e-03  -1.5592971e-03  -1.7405997e-03   1.5676476e-03
   6.2700000e-02  -1.2418777e-02   1.7541580e-03   1.7589673e-03  -1.5582005e-03  -1.7418849e-03   1.5642519e-03
   6.3100000e-02  -1.2421239e-02   1.7481515e-03   1.7618312e-03  -1.5568808e-03  -1.7431309e-03   1.5607994e-03
   6.3500000e-02  -1.2422283e-02   1.7420735e-03   1.7648906e-03  -1.5553292e-03  -1.7443460e-03   1.5572941e-03
   6.3900000e-02  -1.2421765e-02   1.7359184e-03   1.7682193e-03  -1.5535183e-03  -1.7455387e-03   1.5537395e-03
   6.4290000e-02  -1.2419785e-02   1.7296889e-03   1.7717972e-03  -1.5514705e-03  -1.7467135e-03   1.5501387e-03
   6.4690000e-02  -1.2416429e-02   1.7233863e-03   1.7756230e-03  -1.5492067e-03  -1.7478798e-03   1.5464967e-03
   6.5090000e-02  -1.2411612e-02   1.7170091e-03   1.7797231e-03  -1.5467086e-03  -1.7490364e-03   1.5428131e-03
   6.5490000e-02  -1.2405350e-02   1.7105597e-03   1.7840851e-03  -1.5439778e-03  -1.7501802e-03   1.5390869e-03
   6.5890000e-02  -1.2397503e-02   1.7040334e-03   1.7887694e-03  -1.5409861e-03  -1.7513154e-03   1.5353199e-03
   6.6290000e-02  -1.2387815e-02   1.6974222e-03   1.7938725e-03  -1.5376807e-03  -1.7524450e-03   1.5315129e-03
   6.6690000e-02  -1.2376507e-02   1.6907341e-03   1.7993229e-03  -1.5341078e-03  -1.7535697e-03   1.5276675e-03
   6.7090000e-02  -1.2363866e-02   1.6839774e-03   1.8050356e-03  -1.5303290e-03  -1.7546937e-03   1.5237872e-03
   6.7490000e-02  -1.2349945e-02   1.6771562e-03   1.8109852e-03  -1.5263536e-03  -1.7558138e-03   1.5198713e-03
   6.7890000e-02  -1.2334855e-02   1.6702770e-03   1.8171200e-03  -1.5222030e-03  -1.7569244e-03   1.5159179e-03
   6.8290000e-02  -1.2318736e-02   1.6633426e-03   1.8234142e-03  -1.5179090e-03  -1.7580332e-03   1.5119317e-03
   6.8680000e-02  -1.2301609e-02   1.6563527e-03   1.8298747e-03  -1.5134765e-03  -1.7591442e-03   1.5079151e-03
   6.9080000e-02  -1.2283734e-02   1.6493142e-03   1.8364340e-03  -1.5089628e-03  -1.7602647e-03   1.5038730e-03
   6.9480000e-02  -1.2265457e-02   1.6422346e-03   1.8430105e-03  -1.5044440e-03  -1.7614071e-03   1.4998130e-03
   6.9880000e-02  -1.2246634e-02   1.6351129e-03   1.8496347e-03  -1.4998873e-03  -1.7625641e-03   1.4957315e-03
   7.0280000e-02  -1.2227129e-02   1.6279502e-03   1.8563256e-03  -1.4952606e-03  -1.7637258e-03   1.4916237e-03
   7.0680000e-02  -1.2206854e-02   1.6207435e-03   1.8631134e-03  -1.4905442e-03  -1.7648913e-03   1.4874896e-03
   7.1080000e-02  -1.2185616e-02   1.6134870e-03   1.8700581e-03  -1.4856951e-03  -1.7660575e-03   1.4833277e-03
   7.1480000e-02  -1.2163481e-02   1.6061872e-03   1.8771240e-03  -1.4807259e-03  -1.7672197e-03   1.4791361e-03
   7.1880000e-02  -1.2140541e-02   1.5988491e-03   1.8842786e-03  -1.4756561e-03  -1.7683773e-03   1.4749154e-03
   7.2270000e-02  -1.2116757e-02   1.5914775e-03   1.8915110e-03  -1.4704742e-03  -1.7695212e-03   1.4706613e-03
   7.2670000e-02  -1.2092128e-02   1.5840811e-03   1.8987859e-03  -1.4651767e-03  -1.7706388e-03   1.4663681e-03
   7.3070000e-02  -1.2066627e-02   1.5766559e-03   1.9061291e-03  -1.4597584e-03  -1.7717352e-03   1.4620387e-03
   7.3470000e-02  -1.2040162e-02   1.5691941e-03   1.9135918e-03  -1.4541997e-03  -1.7728159e-03   1.4576763e-03
   7.3870000e-02  -1.2012795e-02   1.5616989e-03   1.9211557e-03  -1.4485143e-03  -1.7738819e-03   1.4532820e-03
   7.4270000e-02  -1.1984615e-02   1.5541724e-03   1.9288031e-03  -1.4427219e-03  -1.7749375e-03   1.4488583e-03
   7.4670000e-02  -1.1955495e-02   1.5466096e-03   1.9365770e-03  -1.4367939e-03  -1.7759811e-03   1.4444050e-03
   7.5070000e-02  -1.1925386e-02   1.5390118e-03   1.9444836e-03  -1.4307179e-03  -1.7770084e-03   1.4399204e-03
   7.5470000e-02  -1.1894133e-02   1.5313693e-03   1.9525907e-03  -1.4244604e-03  -1.7780230e-03   1.4354068e-03
   7.5870000e-02  -1.1861490e-02   1.5236681e-03   1.9609997e-03  -1.4179681e-03  -1.7790290e-03   1.4308666e-03
   7.6260000e-02  -1.1827614e-02   1.5159193e-03   1.9696423e-03  -1.4112736e-03  -1.7800216e-03   1.4262981e-03
   7.6660000e-02  -1.1792683e-02   1.5081336e-03   1.9784515e-03  -1.4044150e-03  -1.7809995e-03   1.4217007e-03
   7.7060000e-02  -1.1756774e-02   1.5003199e-03   1.9873801e-03  -1.3974066e-03  -1.7819548e-03   1.4170715e-03
   7.7460000e-02  -1.1720039e-02   1.4924932e-03   1.9963444e-03  -1.3902773e-03  -1.7828761e-03   1.4124059e-03
   7.7860000e-02  -1.1682502e-02   1.4846522e-03   2.0053503e-03  -1.3830338e-03  -1.7837685e-03   1.4077063e-03
   7.8260000e-02  -1.1644142e-02   1.4767946e-03   2.0144147e-03  -1.3756716e-03  -1.7846348e-03   1.4029747e-03
   7.8660000e-02  -1.1605072e-02   1.4689253e-03   2.0235050e-03  -1.3682163e-03  -1.7854781e-03   1.3982125e-03
   7.9060000e-02  -1.1565407e-02   1.4610458e-03   2.0326033e-03  -1.3606961e-03  -1.7863073e-03   1.3934239e-03
   7.9460000e-02  -1.1525149e-02   1.4531620e-03   2.0416860e-03  -1.3531075e-03  -1.7871128e-03   1.3886053e-03
   7.9860000e-02  -1.1484338e-02   1.4452850e-03   2.0507019e-03  -1.3454537e-03  -1.7878798e-03   1.3837506e-03
   8.0260000e-02  -1.1442947e-02   1.4374130e-03   2.0596655e-03  -1.3377279e-03  -1.7886089e-03   1.3788609e-03
   8.0650000e-02  -1.1400907e-02   1.4295418e-03   2.0686044e-03  -1.3299135e-03  -1.7892996e-03   1.3739370e-03
   8.1050000e-02  -1.1358332e-02   1.4216848e-03   2.0774500e-03  -1.3220317e-03  -1.7899414e-03   1.3689744e-03
   8.1450000e-02  -1.1315305e-02   1.4138492e-03   2.0861646e-03  -1.3141008e-03  -1.7905318e-03   1.3639719e-03
   8.1850000e-02  -1.1271917e-02   1.4060499e-03   2.0946738e-03  -1.3061345e-03  -1.7910542e-03   1.3589227e-03
   8.2250000e-02  -1.1228313e-02   1.3983094e-03   2.1028634e-03  -1.2981574e-03  -1.7914854e-03   1.3538165e-03
   8.2650000e-02  -1.1184446e-02   1.3906177e-03   2.1107865e-03  -1.2901621e-03  -1.7918380e-03   1.3486596e-03
