 6.00000000e-05 -1.10196130e-01 -2.01241596e+00 1.72477174e+00 2.41027296e-01 2.91716371e-01 3.51995337e-01
 4.50000000e-04 -1.10783229e-01 -2.03685412e+00 1.74721846e+00 2.45614067e-01 2.98226908e-01 3.58334375e-01
 8.50000000e-04 -1.11357743e-01 -2.06120596e+00 1.76929143e+00 2.50122828e-01 3.04702680e-01 3.64577149e-01
 1.25000000e-03 -1.11920881e-01 -2.08548351e+00 1.79102431e+00 2.54560279e-01 3.11147956e-01 3.70732645e-01
 1.65000000e-03 -1.12473370e-01 -2.10968540e+00 1.81243435e+00 2.58929545e-01 3.17563905e-01 3.76805280e-01
 2.05000000e-03 -1.13015540e-01 -2.13383145e+00 1.83353537e+00 2.63233991e-01 3.23954186e-01 3.82799161e-01
 2.45000000e-03 -1.13549321e-01 -2.15795749e+00 1.85438675e+00 2.67486041e-01 3.30328307e-01 3.88730509e-01
 2.85000000e-03 -1.14072114e-01 -2.18203347e+00 1.87491248e+00 2.71670432e-01 3.36676023e-01 3.94579040e-01
 3.25000000e-03 -1.14579736e-01 -2.20602122e+00 1.89499339e+00 2.75763620e-01 3.42982418e-01 4.00313190e-01
 3.65000000e-03 -1.15072504e-01 -2.22991325e+00 1.91463494e+00 2.79766283e-01 3.49246959e-01 4.05934172e-01
 4.05000000e-03 -1.15550675e-01 -2.25369291e+00 1.93383854e+00 2.83677965e-01 3.55467632e-01 4.11441912e-01
 4.44000000e-03 -1.16010800e-01 -2.27734398e+00 1.95250995e+00 2.87480643e-01 3.61634372e-01 4.16811841e-01
 4.84000000e-03 -1.16451701e-01 -2.30086764e+00 1.97061813e+00 2.91168667e-01 3.67744590e-01 4.22036066e-01
 5.24000000e-03 -1.16868599e-01 -2.32422888e+00 1.98802991e+00 2.94716033e-01 3.73782661e-01 4.27079506e-01
 5.64000000e-03 -1.17254534e-01 -2.34738338e+00 2.00455321e+00 2.98085515e-01 3.79726785e-01 4.31891735e-01
 6.04000000e-03 -1.17613089e-01 -2.37035173e+00 2.02028503e+00 3.01295838e-01 3.85587627e-01 4.36498209e-01
 6.44000000e-03 -1.17948355e-01 -2.39314841e+00 2.03533499e+00 3.04367749e-01 3.91376322e-01 4.40927430e-01
 6.84000000e-03 -1.18261942e-01 -2.41579380e+00 2.04974776e+00 3.07310391e-01 3.97098870e-01 4.45191466e-01
 7.24000000e-03 -1.18557401e-01 -2.43832558e+00 2.06362188e+00 3.10143587e-01 4.02767865e-01 4.49316695e-01
 7.64000000e-03 -1.18834993e-01 -2.46072641e+00 2.07696089e+00 3.12867164e-01 4.08381705e-01 4.53303518e-01
 8.04000000e-03 -1.19093828e-01 -2.48298073e+00 2.08973801e+00 3.15475496e-01 4.13936285e-01 4.57144643e-01
 8.43000000e-03 -1.19336460e-01 -2.50508580e+00 2.10201970e+00 3.17980617e-01 4.19437119e-01 4.60857014e-01
 8.83000000e-03 -1.19565561e-01 -2.52702439e+00 2.11387366e+00 3.20394095e-01 4.24888328e-01 4.64457446e-01
 9.23000000e-03 -1.19780921e-01 -2.54881528e+00 2.12529579e+00 3.22716084e-01 4.30291397e-01 4.67945489e-01
 9.63000000e-03 -1.19983100e-01 -2.57049292e+00 2.13630450e+00 3.24951607e-01 4.35651422e-01 4.71326934e-01
