 0.00000000e+00 -3.61121508e-05 -3.28592444e-05 2.03062133e-05 -9.79096291e-06 2.50288772e-05 8.51299662e-07
 6.66700000e-02 1.08649755e-04 -1.27197383e-05 4.53500478e-05 -1.44880621e-05 4.83532613e-05 1.26357275e-05
 1.33340000e-01 7.67849539e-04 -2.82848794e-05 2.03551727e-05 1.94332104e-05 1.74136476e-05 -5.28089237e-06
 2.00010000e-01 1.66154152e-03 -3.35744652e-05 2.63525675e-05 -3.59863692e-06 4.23342227e-05 -1.37608060e-06
 2.66680000e-01 2.66741639e-03 -2.17392692e-05 1.79116192e-05 9.43964158e-06 7.96272861e-05 1.30407462e-06
 3.33350000e-01 3.41488644e-03 -2.66940903e-05 2.56551156e-05 9.53655634e-06 7.35368486e-05 -2.26084580e-05
 4.00020000e-01 4.05470829e-03 2.74305943e-05 1.90505280e-05 7.06279331e-06 8.82135256e-05 -3.80293849e-05
 4.66690000e-01 3.89578967e-03 1.70555403e-04 2.21934124e-05 7.57562410e-06 5.22773157e-05 -4.73409744e-05
 5.33360000e-01 3.28167132e-03 2.92803226e-04 6.26338724e-05 -2.40633229e-05 6.27485333e-05 -4.93680618e-05
 6.00030000e-01 1.80225961e-03 5.82816921e-04 4.01525983e-05 -2.31622382e-05 9.90308994e-05 -5.26150326e-05
 6.66700000e-01 -8.93989901e-04 1.00237052e-03 7.74899293e-05 -3.33533205e-05 9.55534981e-05 -6.44673061e-05
 7.33370000e-01 -5.17395252e-03 1.68735277e-03 7.40480277e-05 1.54631997e-05 9.12468623e-05 -8.56088797e-05
 8.00040000e-01 -1.14887979e-02 2.56959152e-03 2.29561984e-04 -2.44690960e-05 1.26266894e-04 -1.05292860e-04
 8.66710000e-01 -1.81702352e-02 3.81680836e-03 2.35463180e-04 2.32793796e-05 1.07250533e-04 -1.25663937e-04
 9.33380000e-01 -2.24184786e-02 5.39434200e-03 4.27720146e-04 -2.58396826e-05 1.33157997e-04 -8.81945998e-05
 1.00005000e+00 -2.08776192e-02 7.35209416e-03 5.37568422e-04 6.09022517e-05 1.07587427e-04 -1.16176855e-04
 1.06672000e+00 -1.43882299e-02 9.46217876e-03 8.64764981e-04 1.41735013e-05 1.55126243e-04 -1.29330008e-04
 1.13339000e+00 -4.60018956e-03 1.16657947e-02 1.19160026e-03 9.57479145e-05 1.46416037e-04 -1.13131726e-04
 1.20006000e+00 5.48457873e-03 1.28999630e-02 1.70958707e-03 1.69409368e-04 1.26248434e-04 -1.51332311e-04
 1.26673000e+00 8.11408372e-03 1.28706017e-02 2.37817418e-03 2.35486844e-04 1.69068607e-04 -1.26640900e-04
 1.33340000e+00 9.97342984e-04 1.02948585e-02 3.19554633e-03 3.46785573e-04 1.68067370e-04 -1.46776740e-04
 1.40007000e+00 -6.67534723e-03 4.60092752e-03 4.30388453e-03 5.51450708e-04 2.50074135e-04 -1.48311232e-04
 1.46674000e+00 -8.60695176e-03 -3.37617620e-03 5.56421509e-03 8.21388172e-04 2.38884958e-04 -1.54628053e-04
 1.53341000e+00 -6.04786189e-03 -1.26234045e-02 7.13558305e-03 1.11969951e-03 2.77937762e-04 -1.72743431e-04
 1.60008000e+00 -8.44306772e-04 -2.12570227e-02 8.78446912e-03 1.56613522e-03 3.67033543e-04 -1.77552918e-04
 1.66675000e+00 2.46957635e-03 -2.79223124e-02 1.05773617e-02 2.09687844e-03 4.12565901e-04 -2.13111180e-04
 1.73342000e+00 9.84938719e-05 -3.11926587e-02 1.22242057e-02 2.74335695e-03 5.42976939e-04 -1.80519019e-04
 1.80009000e+00 -3.00118670e-03 -3.04610277e-02 1.34815952e-02 3.57705175e-03 5.88314212e-04 -1.86509076e-04
 1.86676000e+00 -2.09660075e-03 -2.57130361e-02 1.40805379e-02 4.54298904e-03 8.53217544e-04 -1.62551722e-04
 1.93343000e+00 2.87496687e-05 -1.68577057e-02 1.35823943e-02 5.60907932e-03 1.00229611e-03 -1.43770376e-04
 2.00010000e+00 9.15978699e-04 -4.43925694e-03 1.19556895e-02 6.75550959e-03 1.32592995e-03 -1.29969018e-04
 2.06677000e+00 1.58825406e-03 8.06649993e-03 8.96729294e-03 7.96624878e-03 1.67589212e-03 -7.46343605e-05
 2.13344000e+00 1.46993750e-03 1.75002306e-02 4.43486110e-03 9.32697538e-03 2.08174933e-03 -1.10394192e-05
 2.20011000e+00 6.32180421e-04 2.09789295e-02 -1.26898977e-03 1.03947071e-02 2.62152438e-03 9.38886770e-05
 2.26678000e+00 8.91763912e-04 1.68056823e-02 -7.13512901e-03 1.12941710e-02 3.25450176e-03 2.11657269e-04
 2.33345000e+00 2.24370347e-03 8.16161327e-03 -1.45088735e-02 1.17012179e-02 3.95671693e-03 3.44137682e-04
 2.40012000e+00 3.06301960e-03 -6.79437063e-04 -2.06009889e-02 1.17069205e-02 4.79997321e-03 6.22668235e-04
 2.46679000e+00 2.78482068e-03 -8.01564743e-03 -2.57837815e-02 1.11456559e-02 5.71934715e-03 8.21585764e-04
 2.53346000e+00 2.15580521e-03 -1.17267005e-02 -2.91195476e-02 9.61716668e-03 6.63694259e-03 1.17593642e-03
 2.60013000e+00 1.90566491e-03 -1.17012212e-02 -2.97935310e-02 7.45287889e-03 7.60612051e-03 1.49165420e-03
 2.66680000e+00 2.05434657e-03 -9.39356227e-03 -2.68096487e-02 4.62976362e-03 8.57479851e-03 2.04295685e-03
 2.73347000e+00 1.52574044e-03 -4.12912562e-03 -2.02875483e-02 1.17022678e-03 9.40939581e-03 2.59283316e-03
 2.80014000e+00 9.96268176e-04 2.84266430e-03 -1.01586941e-02 -2.46222884e-03 1.00614450e-02 3.16146003e-03
 2.86681000e+00 8.71731360e-04 8.31038686e-03 2.21568072e-03 -6.23490815e-03 1.04829996e-02 3.91827791e-03
 2.93348000e+00 7.47186177e-04 1.05107121e-02 1.58235093e-02 -9.57603511e-03 1.04048864e-02 4.63333159e-03
 3.00015000e+00 3.49093105e-05 6.50298306e-03 2.61511681e-02 -1.32456382e-02 9.99347771e-03 5.44406855e-03
 3.06682000e+00 -6.73502870e-04 5.87357118e-04 2.89136419e-02 -1.61554488e-02 9.02685984e-03 6.22960183e-03
 3.13349000e+00 -2.58032255e-04 -4.69203189e-03 2.24703297e-02 -1.81076467e-02 7.62630429e-03 7.07796949e-03
 3.20016000e+00 1.80084186e-04 -8.91346006e-03 1.08162372e-02 -1.88434172e-02 5.68093627e-03 7.83076654e-03
 3.26683000e+00 -3.75609643e-04 -9.04853782e-03 -2.44904647e-03 -1.83071966e-02 3.16824603e-03 8.34477883e-03
 3.33350000e+00 -9.19394183e-04 -5.58601268e-03 -1.27391933e-02 -1.66162698e-02 4.30350595e-04 8.82013534e-03
 3.40017000e+00 -4.31281586e-04 -3.47666581e-04 -1.84429936e-02 -1.26938561e-02 -2.41716127e-03 8.86328575e-03
 3.46684000e+00 -1.12213773e-04 4.03637650e-03 -2.02803005e-02 -8.72430036e-03 -5.24327804e-03 8.81827363e-03
 3.53351000e+00 -2.37763496e-05 4.96734440e-03 -1.80872070e-02 -2.64219187e-03 -7.77030487e-03 8.15056525e-03
 3.60018000e+00 2.55374370e-04 2.14413082e-03 -1.17884564e-02 4.47045650e-03 -1.02510625e-02 7.33706146e-03
 3.66685000e+00 3.65023787e-04 -2.73253497e-03 -3.13242944e-03 1.19486292e-02 -1.25929893e-02 5.81457882e-03
 3.73352000e+00 3.95396309e-04 -6.82765125e-03 6.37104203e-03 1.82992800e-02 -1.38479162e-02 4.16497594e-03
 3.80019000e+00 5.19411336e-04 -8.37855304e-03 1.43470898e-02 2.13155837e-02 -1.41794476e-02 2.10095809e-03
 3.86686000e+00 2.65782827e-04 -6.35542368e-03 1.58297869e-02 1.87847566e-02 -1.39036975e-02 -1.76840332e-04
 3.93353000e+00 2.80455742e-04 -1.06758232e-03 1.24279174e-02 1.05095971e-02 -1.27706798e-02 -2.53644774e-03
 4.00020000e+00 3.90413116e-04 4.05162487e-03 4.94341913e-03 -2.93155502e-04 -1.02303798e-02 -4.91014758e-03
 4.06687000e+00 -5.03477901e-05 3.60598747e-03 -2.21508272e-03 -1.10386897e-02 -7.19829456e-03 -7.26474084e-03
 4.13354000e+00 -3.48185192e-04 -9.53388511e-04 -9.03470547e-03 -1.91556888e-02 -3.45561082e-03 -9.42777896e-03
 4.20021000e+00 -4.81543898e-04 -4.52024582e-03 -1.23817439e-02 -2.46415260e-02 8.39229973e-04 -1.12020666e-02
 4.26688000e+00 -7.97214266e-04 -5.30122799e-03 -1.26455007e-02 -2.48246636e-02 5.09899395e-03 -1.22255910e-02
 4.33355000e+00 -1.38559654e-03 -3.40343980e-03 -1.01502369e-02 -2.01891125e-02 8.84309108e-03 -1.29278470e-02
 4.40022000e+00 -1.92671018e-03 1.64318038e-03 -5.43537839e-03 -1.15938658e-02 1.14579930e-02 -1.30860421e-02
 4.46689000e+00 -1.90798502e-03 5.77604103e-03 -2.76116810e-04 -5.46224948e-04 1.24713089e-02 -1.23809888e-02
 4.53356000e+00 -1.81166465e-03 2.91398868e-03 5.37182240e-03 1.26058927e-02 1.16508521e-02 -1.09542443e-02
 4.60023000e+00 -2.07389043e-03 -3.03282445e-03 8.78289810e-03 2.08108849e-02 8.91160640e-03 -8.77589205e-03
 4.66690000e+00 -1.98825226e-03 -4.45323262e-03 7.22051154e-03 2.13429633e-02 4.58978291e-03 -5.91168955e-03
 4.73357000e+00 -1.61306003e-03 -2.18291423e-03 3.66245061e-03 1.49242752e-02 -5.58555616e-04 -2.59720095e-03
 4.80024000e+00 -1.54427027e-03 1.45998605e-03 -1.05776647e-03 5.01089495e-03 -5.69173718e-03 1.02236338e-03
 4.86691000e+00 -1.38155155e-03 3.30432186e-03 -5.52830323e-03 -5.21792195e-03 -1.09736225e-02 4.44465900e-03
 4.93358000e+00 -9.51630629e-04 4.79626822e-04 -6.97775553e-03 -1.31892398e-02 -1.45103260e-02 7.38535735e-03
