 0.00000000e+00 6.21260001e-05 -5.61344683e-05 7.56704920e-06 -9.87133881e-06 6.61973979e-06 5.47578264e-05
 6.66700000e-02 -2.03932318e-04 -4.61124096e-05 4.47563152e-06 5.01220926e-06 3.79996749e-05 9.31165135e-05
 1.33340000e-01 -9.62875147e-04 -1.24139163e-05 3.53647358e-06 -1.27988828e-05 9.25158270e-06 3.49574684e-05
 2.00010000e-01 -1.91331897e-03 8.24816108e-05 -5.70648189e-06 -1.19107946e-05 2.97381683e-05 5.16762637e-05
 2.66680000e-01 -2.88880069e-03 2.43586834e-04 8.13093996e-07 1.39082854e-06 4.12218561e-05 1.22523845e-04
 3.33350000e-01 -3.57416017e-03 4.33170402e-04 2.13729002e-06 2.23254291e-06 4.22289012e-05 8.74516104e-05
 4.00020000e-01 -3.63419884e-03 8.02985209e-04 2.46050629e-05 -7.61835360e-06 3.56683178e-05 7.69861721e-05
 4.66690000e-01 -2.97696789e-03 1.37313797e-03 4.16427212e-05 1.61999353e-06 4.05237335e-05 9.69422058e-05
 5.33360000e-01 -2.14283384e-03 2.01114881e-03 8.65720899e-05 3.37746923e-05 4.07486753e-05 9.71278320e-05
 6.00030000e-01 -1.60474097e-03 2.88525836e-03 1.40691731e-04 2.55660608e-05 3.22238493e-05 1.34708016e-04
 6.66700000e-01 -1.31109936e-03 3.89365537e-03 2.57030490e-04 2.54786900e-05 2.87138479e-05 8.92168724e-05
 7.33370000e-01 -9.63858827e-04 5.02690320e-03 3.86588824e-04 9.27639664e-05 9.35846824e-06 9.15926686e-05
 8.00040000e-01 -9.49891276e-04 5.79147970e-03 5.88219102e-04 3.03001646e-05 1.83152137e-05 1.66717512e-04
 8.66710000e-01 -9.17989067e-04 6.30683516e-03 7.78149971e-04 9.42123070e-05 5.56521917e-06 1.60123043e-04
 9.33380000e-01 -9.77476021e-04 5.71383836e-03 1.25089464e-03 1.03091176e-04 3.22984731e-05 1.14503723e-04
 1.00005000e+00 -1.08536182e-03 4.02789857e-03 1.68433363e-03 2.03857872e-04 4.98041819e-06 1.13517226e-04
 1.06672000e+00 -1.38647514e-03 8.58226633e-04 2.42212308e-03 2.98438120e-04 4.93664158e-05 2.05850786e-04
 1.13339000e+00 -1.61584540e-03 -3.83588378e-03 3.19894777e-03 4.95256912e-04 5.74137931e-05 2.01761095e-04
 1.20006000e+00 -1.92047917e-03 -9.00622459e-03 4.18197267e-03 7.06951895e-04 5.30782462e-05 1.26287521e-04
 1.26673000e+00 -2.07011898e-03 -1.29515639e-02 5.34983776e-03 9.39813838e-04 7.88047096e-05 1.24143124e-04
 1.33340000e+00 -2.18067811e-03 -1.67317745e-02 6.58000048e-03 1.27120747e-03 1.11546839e-04 2.12520945e-04
 1.40007000e+00 -2.16717270e-03 -1.74365971e-02 7.77965513e-03 1.70702998e-03 2.09257551e-04 1.78726018e-04
 1.46674000e+00 -2.10663749e-03 -1.36394308e-02 8.90043697e-03 2.25716952e-03 2.73962705e-04 1.76932211e-04
 1.53341000e+00 -2.07197452e-03 -9.31690554e-03 9.67487199e-03 2.93939448e-03 3.29610371e-04 1.53049396e-04
 1.60008000e+00 -1.83549315e-03 -1.77053113e-03 9.98667151e-03 3.69606988e-03 4.27966567e-04 1.98089189e-04
 1.66675000e+00 -1.53984760e-03 6.13970647e-03 9.54721831e-03 4.51161845e-03 6.35966551e-04 2.54452445e-04
 1.73342000e+00 -1.46334797e-03 1.11060995e-02 7.95100965e-03 5.39353307e-03 8.02321312e-04 2.44949451e-04
 1.80009000e+00 -1.32005863e-03 1.09100327e-02 5.15258885e-03 6.34688658e-03 1.07723213e-03 2.90865355e-04
 1.86676000e+00 -9.44398869e-04 6.67583950e-03 1.22073037e-03 7.24111228e-03 1.45206096e-03 3.97494978e-04
 1.93343000e+00 -6.27493735e-04 6.06986823e-04 -3.60955212e-03 8.00156000e-03 1.84670862e-03 4.79566149e-04
 2.00010000e+00 -2.67968847e-04 -4.85474870e-03 -8.57903604e-03 8.69436627e-03 2.37647107e-03 5.77210894e-04
 2.06677000e+00 1.02109519e-04 -7.31165648e-03 -1.38836154e-02 9.04351202e-03 2.91016191e-03 7.44979243e-04
 2.13344000e+00 5.24861404e-04 -7.10217706e-03 -1.82399477e-02 9.07692295e-03 3.51512473e-03 9.27588517e-04
 2.20011000e+00 8.91065678e-04 -4.57258519e-03 -2.07530470e-02 8.47669355e-03 4.29147094e-03 1.14393278e-03
 2.26678000e+00 1.05888179e-03 -1.67704330e-03 -2.09968481e-02 7.46677063e-03 5.02754938e-03 1.44454327e-03
 2.33345000e+00 1.07339472e-03 1.17747122e-03 -1.81898334e-02 6.05303929e-03 5.77140707e-03 1.81870589e-03
 2.40012000e+00 8.11531303e-04 2.36413031e-03 -1.07928654e-02 4.00611500e-03 6.46118721e-03 2.22318640e-03
 2.46679000e+00 3.57152675e-04 1.50691611e-03 -3.54571689e-03 1.48299440e-03 7.06361466e-03 2.72455467e-03
 2.53346000e+00 -1.69051825e-04 -1.07992452e-03 5.53248182e-03 -1.25149845e-03 7.53017603e-03 3.28123835e-03
 2.60013000e+00 -7.08303083e-04 -3.90427432e-03 1.34704061e-02 -4.08179148e-03 7.83441193e-03 3.84726670e-03
 2.66680000e+00 -1.01706590e-03 -5.32131489e-03 1.73886822e-02 -6.93515896e-03 7.85747772e-03 4.47274707e-03
 2.73347000e+00 -1.08500228e-03 -4.60053942e-03 1.53930913e-02 -9.26088220e-03 7.56021983e-03 5.10332716e-03
 2.80014000e+00 -9.64968585e-04 -2.46659789e-03 8.59861568e-03 -1.07056544e-02 6.94013391e-03 5.78750205e-03
 2.86681000e+00 -9.81683423e-04 -1.48110531e-04 1.41801860e-04 -1.37511739e-02 5.89104241e-03 6.35080818e-03
 2.93348000e+00 -9.45675857e-04 5.86210340e-04 -8.25953541e-03 -1.43318253e-02 4.33402430e-03 6.81837628e-03
 3.00015000e+00 -8.74588331e-04 -3.38494915e-04 -1.30764323e-02 -1.38542479e-02 2.75843055e-03 7.27975920e-03
 3.06682000e+00 -8.02013281e-04 -1.85251270e-03 -1.47040855e-02 -1.13538680e-02 7.92453064e-04 7.52940138e-03
 3.13349000e+00 -6.87727335e-04 -3.09569073e-03 -1.34464309e-02 -8.82402659e-03 -1.15945381e-03 7.48764040e-03
 3.20016000e+00 -4.95380684e-04 -2.96771429e-03 -8.67424803e-03 -4.47180758e-03 -3.28128843e-03 7.20948402e-03
 3.26683000e+00 -1.71508065e-04 -1.36769493e-03 -1.15978881e-03 1.08703861e-03 -5.34401418e-03 6.70010326e-03
 3.33350000e+00 -1.49435064e-04 -4.00146140e-04 3.97242209e-03 6.88837357e-03 -7.02600744e-03 5.77557188e-03
 3.40017000e+00 -1.83207654e-04 -1.14388497e-03 9.07880802e-03 1.15640954e-02 -8.52458392e-03 4.61835071e-03
 3.46684000e+00 -2.30058728e-04 -2.41317954e-03 9.47770915e-03 1.34308074e-02 -9.43126976e-03 3.29297662e-03
 3.53351000e+00 -2.54668359e-04 -2.91294892e-03 5.78774763e-03 1.10759264e-02 -9.65486532e-03 1.62064817e-03
 3.60018000e+00 -1.76437595e-04 -2.65586647e-03 6.27186002e-04 4.69133876e-03 -9.48472962e-03 -1.77112116e-04
 3.66685000e+00 -1.85902378e-04 -2.04285815e-03 -3.79467232e-03 -3.22941922e-03 -8.73267387e-03 -2.08126400e-03
 3.73352000e+00 -4.35311331e-04 -1.45295381e-03 -7.26147816e-03 -1.05346493e-02 -7.37772576e-03 -3.84522864e-03
 3.80019000e+00 -7.75514753e-04 -1.35232887e-03 -7.68383211e-03 -1.54268993e-02 -5.41115573e-03 -5.55685923e-03
 3.86686000e+00 -9.23661830e-04 -1.22245001e-03 -5.39424349e-03 -1.68808074e-02 -3.00648178e-03 -6.97283020e-03
 3.93353000e+00 -9.91645853e-04 -1.15380712e-03 -2.06608914e-03 -1.55190184e-02 -4.84326670e-04 -8.33221632e-03
 4.00020000e+00 -1.23813900e-03 -7.15083143e-04 5.63567906e-04 -1.00834411e-02 2.00972031e-03 -9.03942809e-03
 4.06687000e+00 -1.49236318e-03 2.59605831e-05 3.35151438e-03 -3.28665753e-03 4.09391448e-03 -9.24831780e-03
 4.13354000e+00 -1.61508758e-03 7.07103877e-05 5.13458349e-03 5.11169520e-03 5.40079212e-03 -9.00654431e-03
 4.20021000e+00 -1.61238566e-03 -4.45254492e-04 3.55572420e-03 1.25477949e-02 5.61010621e-03 -8.29783203e-03
 4.26688000e+00 -1.56288302e-03 -1.17466961e-03 -4.30267396e-05 1.48074619e-02 4.66559800e-03 -7.10533267e-03
 4.33355000e+00 -1.40135888e-03 -1.03508549e-03 -2.58408387e-03 1.18271828e-02 2.52206632e-03 -5.38439012e-03
 4.40022000e+00 -1.23979191e-03 -2.84511157e-04 -4.58427254e-03 5.48393500e-03 -5.28679919e-04 -3.34461323e-03
 4.46689000e+00 -1.14451760e-03 -4.17298675e-04 -4.44140421e-03 -2.03203400e-03 -4.08958423e-03 -1.16227070e-03
 4.53356000e+00 -9.74358016e-04 -1.21974190e-03 -2.39169406e-03 -7.82652976e-03 -7.48275718e-03 9.77999726e-04
 4.60023000e+00 -6.96905756e-04 -1.39177608e-03 1.65158263e-04 -1.11565252e-02 -9.80475520e-03 2.87285951e-03
 4.66690000e+00 -4.06039604e-04 -9.06983682e-04 2.22190890e-03 -1.12989826e-02 -1.05899175e-02 4.16380870e-03
 4.73357000e+00 -1.02657658e-04 -7.45574085e-04 3.22715495e-03 -8.64834294e-03 -1.09242917e-02 4.66510439e-03
 4.80024000e+00 9.22092381e-05 -9.95311611e-04 2.67828064e-03 -5.11467107e-03 -9.97643566e-03 4.43213206e-03
 4.86691000e+00 2.03338703e-04 -1.16139434e-03 6.47909314e-04 2.11669932e-04 -6.94361551e-03 3.31316075e-03
 4.93358000e+00 2.43581707e-04 -1.03799022e-03 -7.21751213e-04 6.32076699e-03 -1.88874706e-03 1.41950904e-03
 5.00025000e+00 3.12863814e-04 -8.71650276e-04 -1.26040962e-03 1.01874664e-02 3.81132916e-03 -1.12323945e-03
 5.06692000e+00 4.09248860e-04 -5.92434222e-04 -1.59630722e-03 9.02796853e-03 8.72177047e-03 -3.72480621e-03
 5.13359000e+00 4.74087819e-04 -2.65572416e-04 -1.21724508e-03 4.91709785e-03 1.16810645e-02 -5.92264092e-03
 5.20026000e+00 4.32665143e-04 1.47260752e-04 2.24048636e-04 -3.58985175e-04 1.13089167e-02 -7.78699249e-03
 5.26693000e+00 3.46026931e-04 9.79335077e-05 1.67582883e-03 -5.14705648e-03 7.01008362e-03 -8.91908538e-03
 5.33360000e+00 2.06907430e-04 -2.99527383e-04 1.32830103e-03 -7.86498989e-03 2.35899961e-04 -9.18171392e-03
 5.40027000e+00 1.55740995e-04 -1.73941530e-04 -1.85734955e-04 -7.79639663e-03 -5.95190690e-03 -8.46898685e-03
 5.46694000e+00 2.24067634e-04 3.80225741e-04 -1.14931334e-03 -5.59806359e-03 -1.17040799e-02 -6.51559313e-03
 5.53361000e+00 3.45879794e-04 6.83099537e-04 -1.63688040e-03 -2.19255197e-03 -1.37983826e-02 -3.72409234e-03
 5.60028000e+00 4.21502044e-04 4.14210483e-04 -1.56538990e-03 1.43969940e-03 -1.30372008e-02 -4.18972618e-04
 5.66695000e+00 4.37797150e-04 2.08743477e-04 -1.42186729e-04 4.77835187e-03 -9.11448219e-03 2.98584788e-03
 5.73362000e+00 5.33023824e-04 5.57981885e-04 1.11572469e-03 6.94191728e-03 -3.27514664e-03 5.83719671e-03
 5.80029000e+00 6.26643571e-04 4.72310781e-04 1.16176687e-03 5.37226696e-03 4.40041974e-03 7.48909407e-03
 5.86696000e+00 8.43496246e-04 1.42343207e-04 1.02463694e-04 1.35773242e-03 1.11921944e-02 7.60656993e-03
 5.93363000e+00 1.01574528e-03 2.69573576e-04 -7.44642500e-04 -3.10372384e-03 1.37595573e-02 6.11253113e-03
 6.00030000e+00 1.06501840e-03 5.65301624e-04 -1.02854136e-03 -5.62532579e-03 1.08429878e-02 2.96217375e-03
 6.06697000e+00 1.08890604e-03 4.01842745e-04 -6.95271226e-04 -5.65506048e-03 4.56307117e-03 -1.22882995e-03
 6.13364000e+00 1.07906367e-03 4.33664096e-05 -5.30756235e-05 -4.05429435e-03 -2.66176484e-03 -5.43542800e-03
 6.20031000e+00 1.05385751e-03 1.52673980e-04 2.63007958e-04 -1.42219294e-03 -8.04745430e-03 -8.63466156e-03
 6.26698000e+00 1.01545639e-03 2.35470335e-04 3.84030852e-04 1.56393481e-03 -1.09702136e-02 -9.95595002e-03
